,conf,pred,true,correct,prec_k,term
1620,2.8308296,45,30,0,0.9298213634706526,0.0
9258,2.829838,20,20,1,0.9298341534536176,0.9298341534536176
7389,2.828732,13,13,1,0.9298469387755102,0.9298469387755102
6805,2.8283217,42,40,0,0.9296775368919658,0.0
4270,2.827614,8,8,1,0.9296903460837888,0.9296903460837888
999,2.8272374,0,38,0,0.9295210344199599,0.0
576,2.82661,42,42,1,0.9295338674435543,0.9295338674435543
8504,2.8259082,17,17,1,0.9295466957946478,0.9295466957946478
4005,2.8256981,36,20,0,0.9293775027302512,0.0
5760,2.8253932,21,21,1,0.9293903548680619,0.9293903548680619
4224,2.8244827,5,8,0,0.9292212518195051,0.0
4643,2.8243706,25,25,1,0.9292341277060214,0.9292341277060214
3633,2.8221917,35,35,1,0.9292469989086941,0.9292469989086941
1551,2.8215978,35,35,1,0.9292598654300782,0.9292598654300782
4068,2.8201225,29,24,0,0.9290909090909091,0.0
1930,2.8187015,27,21,0,0.9289220141792401,0.0
7877,2.8183935,45,45,1,0.9289349327517267,0.9289349327517267
5719,2.8165,42,42,1,0.9289478466291113,0.9289478466291113
3151,2.815544,37,37,1,0.9289607558139535,0.9289607558139535
3087,2.8148174,5,5,1,0.9289736603088101,0.9289736603088101
8109,2.8134058,12,12,1,0.9289865601162368,0.9289865601162368
2790,2.8124297,21,21,1,0.928999455238787,0.928999455238787
8803,2.8123724,8,10,0,0.9288307915758897,0.0
8370,2.8123198,32,7,0,0.9286621891450354,0.0
2452,2.8108695,20,20,1,0.9286751361161525,0.9286751361161525
608,2.8097997,42,42,1,0.9286880783886772,0.9286880783886772
5796,2.8070512,13,13,1,0.9287010159651669,0.9287010159651669
4830,2.8064358,42,42,1,0.928713948848177,0.928713948848177
6094,2.8059778,11,11,1,0.9287268770402611,0.9287268770402611
8048,2.8059156,45,45,1,0.928739800543971,0.928739800543971
8983,2.8051784,38,38,1,0.9287527193618564,0.9287527193618564
10059,2.80463,25,25,1,0.9287656334964655,0.9287656334964655
728,2.8033142,25,25,1,0.9287785429503443,0.9287785429503443
8372,2.8029537,21,21,1,0.9287914477260373,0.9287914477260373
1412,2.802903,36,36,1,0.928804347826087,0.928804347826087
6694,2.8006997,23,23,1,0.9288172432530338,0.9288172432530338
2572,2.7992792,0,0,1,0.9288301340094168,0.9288301340094168
4681,2.797586,0,38,0,0.92866195908021,0.0
6726,2.7971551,12,0,0,0.9284938450398262,0.0
7681,2.7970617,20,20,1,0.9285067873303168,0.9285067873303168
3337,2.7970037,23,23,1,0.928519724936663,0.928519724936663
5386,2.7957423,21,27,0,0.9283517278813099,0.0
10019,2.7953634,25,25,1,0.9283646888567294,0.9283646888567294
7242,2.79424,8,8,1,0.9283776451437873,0.9283776451437873
2904,2.793171,8,8,1,0.9283905967450271,0.9283905967450271
8779,2.7931466,10,10,1,0.9284035436629904,0.9284035436629904
1713,2.7911782,41,41,1,0.928416485900217,0.928416485900217
4253,2.7903504,45,45,1,0.9284294234592445,0.9284294234592445
6191,2.7899458,13,13,1,0.9284423563426093,0.9284423563426093
9780,2.789584,44,44,1,0.9284552845528455,0.9284552845528455
283,2.7874322,21,21,1,0.9284682080924855,0.9284682080924855
4391,2.7873685,44,44,1,0.9284811269640599,0.9284811269640599
9591,2.7835026,9,9,1,0.9284940411700975,0.9284940411700975
9013,2.78343,35,35,1,0.9285069507131252,0.9285069507131252
2509,2.782543,42,40,0,0.9283393501805054,0.0
9723,2.7819343,42,42,1,0.9283522829814113,0.9283522829814113
9691,2.7807224,37,37,1,0.9283652111151209,0.9283652111151209
8666,2.7801187,25,25,1,0.9283781345841602,0.9283781345841602
3436,2.7798169,6,6,1,0.9283910533910534,0.9283910533910534
3026,2.7795835,25,30,0,0.9282236248872858,0.0
9665,2.7784564,38,38,1,0.9282365668950595,0.9282365668950595
2767,2.7774312,2,2,1,0.9282495042365242,0.9282495042365242
2107,2.7754521,20,20,1,0.9282624369142033,0.9282624369142033
6981,2.771454,12,12,1,0.9282753649306181,0.9282753649306181
6862,2.7694938,19,19,1,0.9282882882882882,0.9282882882882882
519,2.7675743,9,4,0,0.9281210592686002,0.0
2001,2.7658894,23,23,1,0.9281340057636888,0.9281340057636888
4269,2.765774,9,9,1,0.9281469475958941,0.9281469475958941
9160,2.7620773,25,25,1,0.9281598847677349,0.9281598847677349
3791,2.7618697,41,38,0,0.927992799279928,0.0
7480,2.7612445,4,4,1,0.9280057595392368,0.9280057595392368
6478,2.7592113,0,0,1,0.9280187151340652,0.9280187151340652
31,2.7591093,40,29,0,0.9278517452320979,0.0
2770,2.7569714,35,35,1,0.9278647238711999,0.9278647238711999
7677,2.7564962,38,42,0,0.9276978417266187,0.0
2654,2.7564378,42,0,0,0.9275310196007912,0.0
9359,2.7540386,12,12,1,0.9275440489032722,0.9275440489032722
3736,2.752531,20,20,1,0.9275570735214812,0.9275570735214812
2822,2.7501175,19,19,1,0.927570093457944,0.927570093457944
429,2.749347,40,42,0,0.927403414195867,0.0
7402,2.749159,44,44,1,0.9274164570607258,0.9274164570607258
1249,2.748752,35,35,1,0.927429495239806,0.927429495239806
9954,2.7481654,7,7,1,0.9274425287356322,0.9274425287356322
1648,2.746643,20,20,1,0.9274555575507273,0.9274555575507273
5121,2.7465265,20,20,1,0.9274685816876123,0.9274685816876123
9527,2.7459936,20,20,1,0.9274816011488063,0.9274816011488063
2341,2.744357,32,32,1,0.927494615936827,0.927494615936827
7722,2.7426302,24,24,1,0.9275076260541898,0.9275076260541898
5583,2.7418952,20,20,1,0.9275206315034087,0.9275206315034087
7975,2.7391367,6,6,1,0.9275336322869955,0.9275336322869955
7671,2.7367964,15,15,1,0.9275466284074605,0.9275466284074605
4172,2.736728,41,41,1,0.9275596198673122,0.9275596198673122
7888,2.7365062,17,17,1,0.927572606669057,0.927572606669057
15,2.7356129,42,0,0,0.9274063452231582,0.0
2369,2.7354417,21,21,1,0.9274193548387096,0.9274193548387096
2873,2.7342446,42,41,0,0.927253180433614,0.0
600,2.7322114,25,25,1,0.9272662128269438,0.9272662128269438
3707,2.7321317,13,13,1,0.9272792405516748,0.9272792405516748
8060,2.7312899,17,17,1,0.9272922636103151,0.9272922636103151
4485,2.7308433,43,43,1,0.9273052820053715,0.9273052820053715
372,2.7298033,0,0,1,0.9273182957393483,0.9273182957393483
5042,2.7297087,0,11,0,0.9271523178807947,0.0
6926,2.7296426,36,36,1,0.9271653543307087,0.9271653543307087
10030,2.7272635,13,13,1,0.9271783861155842,0.9271783861155842
4166,2.726968,44,44,1,0.9271914132379249,0.9271914132379249
4325,2.726331,4,9,0,0.9270255768198891,0.0
957,2.7260523,25,46,0,0.926859799713877,0.0
1506,2.7244263,43,33,0,0.9266940818880743,0.0
7587,2.7229075,45,45,1,0.9267071862710047,0.9267071862710047
3092,2.7224703,35,35,1,0.9267202859696158,0.9267202859696158
1260,2.7223804,46,46,1,0.9267333809864189,0.9267333809864189
4963,2.7220476,8,1,0,0.9265678041808112,0.0
2987,2.7215264,25,25,1,0.9265809217577706,0.9265809217577706
7652,2.719487,45,21,0,0.9264154313270226,0.0
3466,2.7178721,46,46,1,0.9264285714285714,0.9264285714285714
7918,2.7161264,42,45,0,0.9262631672915551,0.0
8906,2.715756,27,27,1,0.9262763298821849,0.9262763298821849
7989,2.7145388,43,43,1,0.9262894877744066,0.9262894877744066
2486,2.7134795,5,5,1,0.9263026409707352,0.9263026409707352
10115,2.7124279,8,8,1,0.9263157894736842,0.9263157894736842
6964,2.712337,20,45,0,0.9261505529789511,0.0
2036,2.712181,40,40,1,0.9261637239165329,0.9261637239165329
7834,2.7106729,18,18,1,0.9261768901569187,0.9261768901569187
1252,2.7091935,42,42,1,0.9261900517026208,0.9261900517026208
2465,2.7081907,26,26,1,0.9262032085561497,0.9262032085561497
6117,2.7081304,42,40,0,0.9260381393690964,0.0
6556,2.7056904,28,32,0,0.9258731290092659,0.0
88,2.7049565,16,16,1,0.9258863352930696,0.9258863352930696
2543,2.7010875,30,30,1,0.9258995368721055,0.9258995368721055
796,2.6991577,19,31,0,0.9257346393588602,0.0
7377,2.6981733,15,15,1,0.9257478632478633,0.9257478632478633
5301,2.6971104,37,37,1,0.9257610824283425,0.9257610824283425
6533,2.6968398,35,35,1,0.9257742969028124,0.9257742969028124
4439,2.695807,46,22,0,0.9256095390638903,0.0
2011,2.6945448,18,13,0,0.9254448398576512,0.0
6181,2.6892757,6,6,1,0.9254581035402953,0.9254581035402953
7003,2.6889758,44,44,1,0.9254713625044468,0.9254713625044468
1855,2.6883647,43,43,1,0.9254846167526232,0.9254846167526232
1256,2.6848867,35,35,1,0.92549786628734,0.92549786628734
9450,2.6840713,32,32,1,0.9255111111111111,0.9255111111111111
8850,2.68288,32,32,1,0.9255243512264486,0.9255243512264486
3060,2.6821244,42,42,1,0.9255375866358628,0.9255375866358628
2597,2.681971,28,28,1,0.9255508173418621,0.9255508173418621
4944,2.6818435,15,15,1,0.9255640433469533,0.9255640433469533
8766,2.6809711,11,11,1,0.9255772646536412,0.9255772646536412
3696,2.6805935,20,20,1,0.925590481264429,0.925590481264429
6674,2.6800475,18,7,0,0.9254261363636364,0.0
1435,2.6799302,28,28,1,0.9254393751109533,0.9254393751109533
9595,2.6792536,35,35,1,0.9254526091586794,0.9254526091586794
2596,2.6752872,28,19,0,0.9252883762200532,0.0
2982,2.6747863,8,8,1,0.9253016323633783,0.9253016323633783
10061,2.674757,40,11,0,0.925137484477559,0.0
6479,2.674502,19,19,1,0.9251507626818021,0.9251507626818021
9475,2.6741002,43,43,1,0.925164036176627,0.925164036176627
8192,2.672876,32,32,1,0.925177304964539,0.925177304964539
3806,2.6723137,15,15,1,0.9251905690480411,0.9251905690480411
4675,2.6718543,14,14,1,0.9252038284296349,0.9252038284296349
9102,2.6714246,25,25,1,0.9252170831118199,0.9252170831118199
33,2.6710865,6,39,0,0.9250531537916371,0.0
6480,2.669956,20,36,0,0.9248892825509301,0.0
9099,2.6698575,18,18,1,0.9249025859015232,0.9249025859015232
4019,2.6681156,6,6,1,0.9249158845404639,0.9249158845404639
5216,2.6661456,45,33,0,0.9247521246458924,0.0
3164,2.6661088,20,20,1,0.9247654452115419,0.9247654452115419
9738,2.665148,15,15,1,0.9247787610619469,0.9247787610619469
340,2.664034,17,17,1,0.9247920721996107,0.9247920721996107
1631,2.6633208,27,27,1,0.9248053786270347,0.9248053786270347
3154,2.6630647,45,45,1,0.9248186803467185,0.9248186803467185
5132,2.66168,5,5,1,0.9248319773611603,0.9248319773611603
2801,2.661246,1,1,1,0.9248452696728559,0.9248452696728559
3971,2.6603332,1,22,0,0.9246817538896747,0.0
6030,2.6598995,38,38,1,0.9246950680572742,0.9246950680572742
18,2.658789,17,17,1,0.9247083775185578,0.9247083775185578
8264,2.6579487,22,21,0,0.9245449726100018,0.0
4641,2.6577697,21,21,1,0.9245583038869258,0.9245583038869258
5092,2.6572917,40,42,0,0.9243949832185127,0.0
1309,2.6564622,18,18,1,0.924408336276934,0.924408336276934
1355,2.656314,19,19,1,0.9244216846194596,0.9244216846194596
8936,2.655398,33,33,1,0.9244350282485876,0.9244350282485876
9724,2.6543734,42,38,0,0.9242718446601942,0.0
70,2.6539085,31,27,0,0.924108718672785,0.0
966,2.6537716,38,38,1,0.9241221104640903,0.9241221104640903
5319,2.6536155,21,21,1,0.9241354975299929,0.9241354975299929
1647,2.6529682,19,31,0,0.9239724819192098,0.0
1983,2.6526694,25,25,1,0.9239858906525573,0.9239858906525573
5664,2.6522467,6,6,1,0.923999294657027,0.923999294657027
1083,2.6500034,40,40,1,0.9240126939351199,0.9240126939351199
7149,2.6491752,8,20,0,0.9238498149127445,0.0
7177,2.6485078,27,27,1,0.923863235812478,0.923863235812478
3609,2.6462643,20,20,1,0.9238766519823789,0.9238766519823789
8534,2.6460283,8,8,1,0.9238900634249472,0.9238900634249472
4508,2.645057,1,22,0,0.9237273207680112,0.0
1179,2.6437528,36,36,1,0.9237407537865445,0.9237407537865445
6,2.643404,20,20,1,0.9237541820743088,0.9237541820743088
7095,2.642888,45,45,1,0.9237676056338028,0.9237676056338028
9787,2.6403115,6,6,1,0.9237810244675233,0.9237810244675233
4389,2.639918,11,11,1,0.9237944385779655,0.9237944385779655
4657,2.6385908,21,21,1,0.9238078479676227,0.9238078479676227
6189,2.6369345,25,25,1,0.9238212526389866,0.9238212526389866
6553,2.6365457,42,42,1,0.923834652594547,0.923834652594547
5949,2.6360428,2,39,0,0.9236721772775237,0.0
857,2.6344147,43,43,1,0.9236855987339546,0.9236855987339546
6782,2.6315045,20,20,1,0.9236990154711674,0.9236990154711674
6549,2.6302059,42,7,0,0.9235366496748111,0.0
10084,2.630072,34,34,1,0.9235500878734623,0.9235500878734623
9310,2.630056,46,46,1,0.9235635213494993,0.9235635213494993
10040,2.6263733,28,19,0,0.9234012649332396,0.0
9457,2.6255832,20,14,0,0.9232390655190585,0.0
4452,2.6252248,0,0,1,0.9232525465402178,0.9232525465402178
5713,2.6247969,27,27,1,0.9232660228270413,0.9232660228270413
5224,2.6247084,20,20,1,0.9232794943820225,0.9232794943820225
8477,2.6241448,33,7,0,0.923117430226435,0.0
4071,2.6232734,25,25,1,0.9231309231309232,0.9231309231309232
2662,2.6226003,34,34,1,0.9231444113002281,0.9231444113002281
5486,2.622195,38,35,0,0.9229824561403509,0.0
8510,2.6202703,38,38,1,0.9229959656200667,0.9229959656200667
9880,2.617931,25,8,0,0.9228340933005963,0.0
7193,2.6164386,27,27,1,0.9228476240575136,0.9228476240575136
8644,2.6147733,11,11,1,0.9228611500701263,0.9228611500701263
10150,2.6128285,23,23,1,0.922874671340929,0.922874671340929
3969,2.6116989,44,44,1,0.922888187872415,0.922888187872415
5255,2.61153,35,35,1,0.9229016996670755,0.9229016996670755
5926,2.6107225,42,42,1,0.9229152067274001,0.9229152067274001
9331,2.609562,11,11,1,0.9229287090558767,0.9229287090558767
2788,2.6083715,44,44,1,0.9229422066549913,0.9229422066549913
673,2.6062586,19,10,0,0.9227805988443355,0.0
9792,2.6062384,31,19,0,0.9226190476190477,0.0
4747,2.6051702,39,27,0,0.9224575529494137,0.0
1265,2.6048193,43,43,1,0.9224711235561778,0.9224711235561778
1092,2.6046321,29,29,1,0.9224846894138232,0.9224846894138232
71,2.6043386,16,16,1,0.9224982505248426,0.9224982505248426
2338,2.604179,0,0,1,0.9225118068917264,0.9225118068917264
3459,2.6038384,11,11,1,0.9225253585169639,0.9225253585169639
5214,2.602082,4,9,0,0.9223640496590313,0.0
1447,2.600894,45,45,1,0.9223776223776223,0.9223776223776223
10114,2.5992813,11,34,0,0.9222163957350114,0.0
8119,2.5990372,20,20,1,0.9222299895141559,0.9222299895141559
463,2.5976353,10,10,1,0.9222435785427223,0.9222435785427223
7634,2.597589,31,24,0,0.9220824598183088,0.0
3728,2.597551,0,40,0,0.9219213973799126,0.0
3311,2.5972235,0,42,0,0.921760391198044,0.0
1702,2.5964208,21,4,0,0.9215994412432338,0.0
784,2.5957124,37,37,1,0.9216131284916201,0.9216131284916201
902,2.595606,21,21,1,0.9216268109617735,0.9216268109617735
5828,2.5953045,10,10,1,0.9216404886561954,0.9216404886561954
5676,2.5945938,40,40,1,0.9216541615773861,0.9216541615773861
4729,2.5941722,12,12,1,0.9216678297278437,0.9216678297278437
7435,2.59365,21,21,1,0.9216814931100645,0.9216814931100645
9272,2.5935555,10,10,1,0.9216951517265434,0.9216951517265434
373,2.5933194,8,8,1,0.9217088055797733,0.9217088055797733
4630,2.5918105,8,8,1,0.9217224546722455,0.9217224546722455
359,2.5913587,17,17,1,0.9217360990064494,0.9217360990064494
6373,2.5910316,20,20,1,0.9217497385848727,0.9217497385848727
8093,2.5907075,7,45,0,0.9215891270256142,0.0
7849,2.5905354,4,9,0,0.9214285714285714,0.0
2769,2.5899417,25,25,1,0.9214422574464379,0.9214422574464379
3235,2.5872858,4,4,1,0.921455938697318,0.921455938697318
3346,2.5868351,7,7,1,0.9214696151837019,0.9214696151837019
6462,2.5858538,6,6,1,0.921483286908078,0.921483286908078
6237,2.5854983,0,0,1,0.921496953872933,0.921496953872933
267,2.5852895,39,39,1,0.9215106160807518,0.9215106160807518
8695,2.5851197,10,10,1,0.9215242735340178,0.9215242735340178
3216,2.5835683,38,38,1,0.9215379262352122,0.9215379262352122
8518,2.5817735,14,15,0,0.921377630892329,0.0
5908,2.5817091,29,29,1,0.9213913043478261,0.9213913043478261
2202,2.5812352,42,42,1,0.9214049730481655,0.9214049730481655
3141,2.5798657,21,21,1,0.9214186369958275,0.9214186369958275
7814,2.5790591,43,30,0,0.9212584738397358,0.0
2077,2.578165,33,33,1,0.9212721584984359,0.9212721584984359
1740,2.577631,42,42,1,0.9212858384013901,0.9212858384013901
4778,2.575941,21,21,1,0.9212995135510771,0.9212995135510771
232,2.575628,20,20,1,0.921313183949974,0.921313183949974
4802,2.572425,42,42,1,0.9213268496005558,0.9213268496005558
6703,2.5713012,29,29,1,0.9213405105052961,0.9213405105052961
7119,2.569783,5,5,1,0.9213541666666667,0.9213541666666667
1336,2.5694938,19,19,1,0.9213678180871376,0.9213678180871376
7245,2.5690963,13,13,1,0.9213814647691774,0.9213814647691774
483,2.5673237,43,43,1,0.9213951067152525,0.9213951067152525
7044,2.5670493,37,5,0,0.9212352532963219,0.0
4188,2.5653424,18,32,0,0.9210754553339116,0.0
20,2.5641205,23,23,1,0.9210891432535553,0.9210891432535553
3523,2.562863,36,15,0,0.9209294260447373,0.0
1742,2.5612931,2,2,1,0.9209431345353676,0.9209431345353676
1422,2.5612059,42,42,1,0.9209568382735309,0.9209568382735309
5551,2.5604634,38,38,1,0.9209705372616984,0.9209705372616984
6956,2.560384,19,31,0,0.9208109513082655,0.0
2149,2.5600886,40,40,1,0.9208246708246708,0.9208246708246708
5479,2.559383,27,27,1,0.9208383855880824,0.9208383855880824
237,2.5576112,22,33,0,0.9206789054381711,0.0
7907,2.5570948,11,11,1,0.9206926406926407,0.9206926406926407
4493,2.5562212,43,30,0,0.9205332409972299,0.0
1494,2.5557468,40,40,1,0.9205469967110957,0.9205469967110957
7212,2.5553057,5,5,1,0.9205607476635514,0.9205607476635514
811,2.553923,27,21,0,0.9204014535386745,0.0
8814,2.5529134,31,19,0,0.920242214532872,0.0
2838,2.5525615,43,7,0,0.9200830306175403,0.0
2181,2.552218,37,37,1,0.9200968523002422,0.9200968523002422
1366,2.5519795,35,35,1,0.9201106692028359,0.9201106692028359
815,2.5519142,26,24,0,0.9199515905947441,0.0
9270,2.5487368,11,11,1,0.9199654278305963,0.9199654278305963
1801,2.5469482,19,44,0,0.9198064293121327,0.0
8171,2.5463057,11,11,1,0.9198202868498359,0.9198202868498359
3990,2.54621,37,37,1,0.9198341395991707,0.9198341395991707
8966,2.5460126,20,20,1,0.9198479875626188,0.9198479875626188
4526,2.5426488,45,45,1,0.9198618307426597,0.9198618307426597
557,2.5424116,25,25,1,0.9198756691417718,0.9198756691417718
8035,2.5423927,41,41,1,0.919889502762431,0.919889502762431
869,2.5405407,46,46,1,0.919903331607112,0.919903331607112
1378,2.539775,28,28,1,0.9199171556782879,0.9199171556782879
3676,2.5392551,42,0,0,0.9197584124245038,0.0
7397,2.539115,41,42,0,0.9195997239475501,0.0
7026,2.5387871,40,40,1,0.9196135932378816,0.9196135932378816
2437,2.5362,17,17,1,0.9196274577440496,0.9196274577440496
1001,2.5359423,9,9,1,0.9196413174685291,0.9196413174685291
8530,2.5354633,35,35,1,0.9196551724137931,0.9196551724137931
5276,2.5348754,10,10,1,0.9196690225823134,0.9196690225823134
8256,2.5344296,32,32,1,0.9196828679765598,0.9196828679765598
6365,2.5311043,40,40,1,0.9196967085990005,0.9196967085990005
8389,2.530787,34,34,1,0.919710544452102,0.919710544452102
3250,2.5300987,35,33,0,0.9195521102497847,0.0
5947,2.5294545,31,31,1,0.9195659662418189,0.9195659662418189
5312,2.5292063,16,16,1,0.9195798174616842,0.9195798174616842
6167,2.5289178,0,38,0,0.9194214876033058,0.0
6650,2.5287418,42,7,0,0.9192632122568428,0.0
5547,2.5285532,42,40,0,0.919104991394148,0.0
5610,2.5281498,5,5,1,0.919118912407503,0.919118912407503
9566,2.5274177,37,37,1,0.9191328286304198,0.9191328286304198
8234,2.5271208,14,14,1,0.9191467400653707,0.9191467400653707
556,2.5262456,17,17,1,0.9191606467148263,0.9191606467148263
1376,2.5230064,42,42,1,0.9191745485812554,0.9191745485812554
9847,2.5207255,20,20,1,0.9191884456671252,0.9191884456671252
7443,2.5200107,31,31,1,0.9192023379749011,0.9192023379749011
9395,2.5158927,4,4,1,0.9192162255070471,0.9192162255070471
3576,2.5144293,24,24,1,0.9192301082660251,0.9192301082660251
2505,2.513932,44,44,1,0.9192439862542955,0.9192439862542955
2585,2.5135918,0,0,1,0.9192578594743172,0.9192578594743172
870,2.5109942,5,5,1,0.919271727928547,0.919271727928547
5267,2.510442,44,44,1,0.9192855916194401,0.9192855916194401
9499,2.5061824,43,3,0,0.9191277472527473,0.0
5106,2.5050764,0,0,1,0.9191416309012875,0.9191416309012875
4216,2.5049193,44,21,0,0.9189838654308273,0.0
4177,2.5030127,33,25,0,0.9188261541101768,0.0
1230,2.502642,32,32,1,0.9188400823610158,0.9188400823610158
5275,2.5022047,20,46,0,0.9186824498198661,0.0
7255,2.5017567,30,7,0,0.91852487135506,0.0
8932,2.5008829,38,38,1,0.9185388441090722,0.9185388441090722
7645,2.4996576,13,13,1,0.9185528120713305,0.9185528120713305
6428,2.4957256,16,3,0,0.918395336876393,0.0
3050,2.4949522,13,13,1,0.9184093246486116,0.9184093246486116
2841,2.493512,34,44,0,0.9182519280205655,0.0
1836,2.4933465,24,24,1,0.9182659355723098,0.9182659355723098
3752,2.4933434,20,20,1,0.9182799383244817,0.9182799383244817
